vehicle_id,lat,lon,direction,timestamp,stop_sequence,trip_id,route_id,agency
y1947,42.366821,-71.094165,1,2026-03-31 12:10:04,26,73870820,64,MBTA
y0783,42.295503,-71.047924,0,2026-03-31 12:10:08,7,74122377,201,MBTA
y1635,42.290145,-71.12427,1,2026-03-31 12:10:05,23,74213579,50,MBTA
y1676,42.301031,-71.112803,0,2026-03-31 12:10:06,19,74213178,42,MBTA
y1643,42.322767,-71.090531,1,2026-03-31 12:10:07,15,74213179,42,MBTA
y2027,42.403362,-71.127474,1,2026-03-31 12:09:58,13,73870318,87,MBTA
y2003,42.39668,-71.12192,0,2026-03-31 12:10:06,19,73870198,87,MBTA
y3135,42.363354,-71.129274,0,2026-03-31 12:10:07,10,73869590,70,MBTA
y2091,42.376586,-71.216314,0,2026-03-31 12:10:00,35,73869587,70,MBTA
y2083,42.36165,-71.10035,0,2026-03-31 12:10:06,1,73869588,70,MBTA
y2069,42.36154,-71.14542,1,2026-03-31 12:10:07,35,73869718,70,MBTA
y2029,42.38815,-71.07316,0,2026-03-31 12:10:07,1,73869567,70,MBTA
y1995,42.374613,-71.235341,1,2026-03-31 12:10:08,11,73869589,70,MBTA
y1956,42.38203,-71.26166,1,2026-03-31 12:10:06,1,73869680,70,MBTA
y3251,42.369388,-71.112177,0,2026-03-31 12:11:08,22,73604104,1,MBTA
y1903,42.332148,-71.081704,1,2026-03-31 12:11:13,22,73604114,1,MBTA
y1875,42.36266,-71.09952,0,2026-03-31 12:11:11,17,73604103,1,MBTA
y1854,42.342159,-71.084324,1,2026-03-31 12:11:13,14,73604080,1,MBTA
y1849,42.329847,-71.084194,0,2026-03-31 12:11:11,1,73604097,1,MBTA
y1829,42.363031,-71.099785,1,2026-03-31 12:11:09,8,73604074,1,MBTA
y1807,42.339643,-71.080479,0,2026-03-31 12:11:13,9,73604099,1,MBTA
y1723,42.37093,-71.11573,1,2026-03-31 12:11:06,2,73604107,1,MBTA
y1902,42.3368,-71.08859,0,2026-03-31 12:11:06,1,73602547,23,MBTA
y1843,42.28399,-71.06372,1,2026-03-31 12:11:07,1,73601359,23,MBTA
y1838,42.287757,-71.065352,0,2026-03-31 12:11:10,27,73602541,23,MBTA
y1830,42.330368,-71.087592,0,2026-03-31 12:11:10,4,73603912,23,MBTA
y1825,42.316189,-71.082903,1,2026-03-31 12:11:11,18,73601353,23,MBTA
y1793,42.302247,-71.077622,1,2026-03-31 12:11:16,11,73601357,23,MBTA
y1786,42.331487,-71.094004,1,2026-03-31 12:11:08,29,73601349,23,MBTA
y1776,42.32561,-71.08344,0,2026-03-31 12:11:07,7,73602551,23,MBTA
y0869,42.305868,-71.081143,0,2026-03-31 12:11:10,17,73602544,23,MBTA
y1269,42.26709,-71.0918,1,2026-03-31 12:11:06,1,73766557,28,MBTA
y1262,42.295856,-71.087729,0,2026-03-31 12:11:11,21,73766502,28,MBTA
y1259,42.270224,-71.093517,1,2026-03-31 12:11:12,3,73766610,28,MBTA
y1258,42.28553,-71.09108,0,2026-03-31 12:11:06,25,73766503,28,MBTA
y1251,42.337225,-71.088446,0,2026-03-31 12:11:11,1,73766490,28,MBTA
y1216,42.317921,-71.081923,1,2026-03-31 12:11:11,25,73766501,28,MBTA
y1210,42.28432,-71.043719,1,2026-03-31 12:11:11,1,73766491,28,MBTA
y1209,42.329671,-71.083963,0,2026-03-31 12:11:11,6,73766492,28,MBTA
y1207,42.32676,-71.083216,1,2026-03-31 12:11:11,30,73766504,28,MBTA
y1201,42.26702,-71.09211,1,2026-03-31 12:09:33,1,73766529,28,MBTA
y1268,42.314033,-71.11406,0,2026-03-31 12:11:09,20,73767266,39,MBTA
y1263,42.319056,-71.112077,0,2026-03-31 12:11:11,18,73767262,39,MBTA
y1257,42.35015,-71.07261,0,2026-03-31 12:11:06,1,73767394,39,MBTA
y1254,42.33567,-71.10035,1,2026-03-31 12:10:59,17,73767348,39,MBTA
y1252,42.33661,-71.076875,0,2026-03-31 12:11:13,1,73767362,39,MBTA
y1250,42.309525,-71.11554,1,2026-03-31 12:11:07,5,73767291,39,MBTA
y1219,42.349906,-71.077877,1,2026-03-31 12:11:12,24,73767356,39,MBTA
y1215,42.346632,-71.074501,1,2026-03-31 12:11:11,26,73767387,39,MBTA
y1206,42.33854,-71.093591,0,2026-03-31 12:11:09,8,73767263,39,MBTA
y3293,42.349381,-71.149093,1,2026-03-31 12:11:09,20,73584531,57,MBTA
y3281,42.356136322021484,-71.18492889404297,1,2026-03-31 12:11:12,5,73584532,57,MBTA
y3276,42.363765716552734,-71.18531799316406,1,2026-03-31 12:11:08,1,73584823,57,MBTA
y3259,42.350895,-71.112438,0,2026-03-31 12:11:07,6,73584588,57,MBTA
y3256,42.348822,-71.095575,0,2026-03-31 12:11:06,1,73584592,57,MBTA
y3225,42.351144,-71.117811,1,2026-03-31 12:11:11,29,73584529,57,MBTA
y3223,42.348985,-71.161763,0,2026-03-31 12:11:12,21,73584583,57,MBTA
y3204,42.349492,-71.149021,0,2026-03-31 12:11:13,16,73584587,57,MBTA
y3203,42.3409309387207,-71.06385040283203,0,2026-03-31 12:11:09,1,73584591,57,MBTA
y3299,42.338351,-71.121355,0,2026-03-31 12:11:10,16,73583858,66,MBTA
y3278,42.333442,-71.106287,0,2026-03-31 12:11:01,10,73583859,66,MBTA
y3275,42.338132,-71.121484,1,2026-03-31 12:11:11,21,73583976,66,MBTA
y3273,42.33187484741211,-71.1129379272461,1,2026-03-31 12:11:04,25,73583977,66,MBTA
y3252,42.32911,-71.08395,0,2026-03-31 12:11:06,2,73583864,66,MBTA
y3244,42.376141,-71.121342,1,2026-03-31 12:11:12,1,73584833,66,MBTA
y3243,42.377376556396484,-71.12003326416016,1,2026-03-31 12:11:03,1,73583981,66,MBTA
y3234,42.372391,-71.121682,1,2026-03-31 12:11:11,2,73583979,66,MBTA
y3229,42.33313,-71.10969,1,2026-03-31 12:11:15,26,73583980,66,MBTA
y3227,42.355977,-71.131869,1,2026-03-31 12:11:10,10,73583982,66,MBTA
y3217,42.37535,-71.11931,1,2026-03-31 12:10:39,1,73584842,66,MBTA
y3209,42.34427,-71.12475,0,2026-03-31 12:11:12,18,73583855,66,MBTA
y2100,42.400823,-71.033618,0,2026-03-31 12:11:13,13,73901927,111,MBTA
y2096,42.36243,-71.056,0,2026-03-31 12:11:07,2,73901702,111,MBTA
y2086,42.41568,-71.03295,1,2026-03-31 12:11:09,1,73901663,111,MBTA
y2082,42.41426,-71.03181,0,2026-03-31 12:11:10,24,73901674,111,MBTA
y2080,42.404161,-71.035823,1,2026-03-31 12:11:12,11,73901666,111,MBTA
y2034,42.371169,-71.062713,1,2026-03-31 12:11:12,22,73901696,111,MBTA
y2006,42.372411,-71.064866,0,2026-03-31 12:11:13,3,73901967,111,MBTA
y1946,42.36236,-71.05694,0,2026-03-31 12:11:07,1,73901888,111,MBTA
y1937,42.386515,-71.046153,1,2026-03-31 12:11:11,22,73901796,111,MBTA
y2065,42.35416,-71.13603,0,2026-03-31 12:11:11,17,73870795,64,MBTA
y1998,42.35434,-71.13887,1,2026-03-31 12:11:13,11,73870800,64,MBTA
y1993,42.36518,-71.07725,0,2026-03-31 12:11:16,1,73870787,64,MBTA
y1947,42.36502,-71.09013,1,2026-03-31 12:11:07,28,73870820,64,MBTA
y0783,42.291531,-71.048087,0,2026-03-31 12:11:14,8,74122377,201,MBTA
y1635,42.290983,-71.123257,1,2026-03-31 12:11:14,23,74213579,50,MBTA
y1676,42.300831,-71.113326,1,2026-03-31 12:11:14,1,74213180,42,MBTA
y1643,42.32615,-71.087727,1,2026-03-31 12:11:14,18,74213179,42,MBTA
y2027,42.400266,-71.12559,1,2026-03-31 12:11:17,14,73870318,87,MBTA
y2003,42.39689,-71.1228,0,2026-03-31 12:11:13,20,73870198,87,MBTA
y3135,42.363314,-71.132611,0,2026-03-31 12:11:15,11,73869590,70,MBTA
y2091,42.377876,-71.222013,0,2026-03-31 12:11:15,36,73869587,70,MBTA
y2083,42.36165,-71.10036,0,2026-03-31 12:11:11,1,73869588,70,MBTA
y2069,42.362224,-71.1418,1,2026-03-31 12:11:14,36,73869718,70,MBTA
y2029,42.38751,-71.073154,0,2026-03-31 12:11:13,1,73869567,70,MBTA
y1995,42.374842,-71.234421,1,2026-03-31 12:11:13,12,73869589,70,MBTA
y1956,42.38202,-71.26166,1,2026-03-31 12:11:15,1,73869680,70,MBTA
y3251,42.370067,-71.112846,0,2026-03-31 12:12:10,22,73604104,1,MBTA
y1903,42.330335,-71.083752,1,2026-03-31 12:12:15,24,73604114,1,MBTA
y1875,42.362829,-71.099714,0,2026-03-31 12:12:14,17,73604103,1,MBTA
y1854,42.341421,-71.083183,1,2026-03-31 12:12:15,15,73604080,1,MBTA
y1849,42.329838,-71.084102,0,2026-03-31 12:12:18,1,73604097,1,MBTA
y1829,42.362959,-71.099733,1,2026-03-31 12:12:16,8,73604074,1,MBTA
y1807,42.34032,-71.08121,0,2026-03-31 12:12:13,10,73604099,1,MBTA
y1723,42.369365,-71.111442,1,2026-03-31 12:12:22,4,73604107,1,MBTA
y1902,42.33688,-71.08844,0,2026-03-31 12:12:06,1,73602547,23,MBTA
y1843,42.28467,-71.06409,1,2026-03-31 12:12:07,1,73601359,23,MBTA
y1838,42.283851,-71.064894,0,2026-03-31 12:12:21,29,73602541,23,MBTA
y1830,42.329128,-71.085487,0,2026-03-31 12:12:20,5,73603912,23,MBTA
y1825,42.317289,-71.082219,1,2026-03-31 12:12:21,19,73601353,23,MBTA
y1793,42.304241,-71.079143,1,2026-03-31 12:12:16,12,73601357,23,MBTA
y1786,42.333783,-71.090832,1,2026-03-31 12:12:19,31,73601349,23,MBTA
y1776,42.322296,-71.082268,0,2026-03-31 12:12:14,9,73602551,23,MBTA
y0869,42.305705,-71.0809,0,2026-03-31 12:12:18,18,73602544,23,MBTA
y1269,42.267528,-71.091763,1,2026-03-31 12:12:19,1,73766557,28,MBTA
y1262,42.291856,-71.089073,0,2026-03-31 12:12:20,23,73766502,28,MBTA
y1259,42.271296,-71.09351,1,2026-03-31 12:12:16,3,73766610,28,MBTA
y1258,42.28313,-71.09191,0,2026-03-31 12:12:11,26,73766503,28,MBTA
y1251,42.33643,-71.0888,0,2026-03-31 12:12:12,1,73766490,28,MBTA
y1216,42.319961,-71.081153,1,2026-03-31 12:12:11,26,73766501,28,MBTA
y1210,42.274018,-71.05073,1,2026-03-31 12:12:16,1,73766491,28,MBTA
y1209,42.329102,-71.08491,0,2026-03-31 12:12:16,7,73766492,28,MBTA
y1207,42.328437,-71.083224,1,2026-03-31 12:12:16,31,73766504,28,MBTA
y1201,42.26702,-71.09211,1,2026-03-31 12:11:33,1,73766529,28,MBTA
y1268,42.313471,-71.11414,0,2026-03-31 12:12:18,20,73767266,39,MBTA
y1263,42.315642,-71.114064,0,2026-03-31 12:12:17,20,73767262,39,MBTA
y1257,42.349366,-71.075145,0,2026-03-31 12:12:22,1,73767394,39,MBTA
y1254,42.337044,-71.09709,1,2026-03-31 12:12:21,18,73767348,39,MBTA
y1252,42.339188,-71.073208,0,2026-03-31 12:12:16,1,73767362,39,MBTA
y1250,42.310918,-71.114587,1,2026-03-31 12:12:23,5,73767291,39,MBTA
y1219,42.350517,-71.075416,1,2026-03-31 12:12:14,25,73767356,39,MBTA
y1206,42.336681,-71.098487,0,2026-03-31 12:12:23,9,73767263,39,MBTA
y3293,42.350765228271484,-71.14568328857422,1,2026-03-31 12:12:19,21,73584531,57,MBTA
y3281,42.354787,-71.181537,1,2026-03-31 12:12:16,7,73584532,57,MBTA
y3276,42.363831,-71.185342,1,2026-03-31 12:12:21,1,73584823,57,MBTA
y3259,42.351325,-71.116186,0,2026-03-31 12:12:16,6,73584588,57,MBTA
y3256,42.34896,-71.09562,0,2026-03-31 12:12:06,1,73584592,57,MBTA
y3225,42.351,-71.115165,1,2026-03-31 12:12:18,30,73584529,57,MBTA
y3223,42.350489,-71.166432,0,2026-03-31 12:12:20,22,73584583,57,MBTA
y3204,42.349141,-71.15189,0,2026-03-31 12:12:16,17,73584587,57,MBTA
y3203,42.3409309387207,-71.06396484375,0,2026-03-31 12:12:19,1,73584591,57,MBTA
y3299,42.341046,-71.120824,0,2026-03-31 12:12:19,17,73583858,66,MBTA
y3278,42.333333,-71.109106,0,2026-03-31 12:12:07,11,73583859,66,MBTA
y3275,42.33633804321289,-71.12095642089844,1,2026-03-31 12:12:18,22,73583976,66,MBTA
y3273,42.33198928833008,-71.11221313476562,1,2026-03-31 12:12:14,26,73583977,66,MBTA
y3252,42.328812,-71.08442,0,2026-03-31 12:12:19,2,73583864,66,MBTA
y3244,42.376773834228516,-71.12234497070312,1,2026-03-31 12:12:18,1,73584833,66,MBTA
y3243,42.377376556396484,-71.12003326416016,1,2026-03-31 12:12:13,1,73583981,66,MBTA
y3234,42.370375,-71.121987,1,2026-03-31 12:12:16,4,73583979,66,MBTA
y3229,42.33363723754883,-71.10585021972656,1,2026-03-31 12:12:18,27,73583980,66,MBTA
y3227,42.354681,-71.134781,1,2026-03-31 12:12:18,15,73583982,66,MBTA
y3217,42.37535,-71.11931,1,2026-03-31 12:10:39,1,73584842,66,MBTA
y3209,42.345176,-71.126863,0,2026-03-31 12:12:20,19,73583855,66,MBTA
y2100,42.40419,-71.03581,0,2026-03-31 12:12:20,16,73901927,111,MBTA
y2096,42.36426,-71.05805,0,2026-03-31 12:12:22,2,73901702,111,MBTA
y2086,42.41568,-71.03295,1,2026-03-31 12:12:10,1,73901663,111,MBTA
y2082,42.415577,-71.032692,1,2026-03-31 12:12:14,1,73901668,111,MBTA
y2080,42.40335,-71.03612,1,2026-03-31 12:12:21,11,73901666,111,MBTA
y2034,42.36713,-71.05866,1,2026-03-31 12:12:20,22,73901696,111,MBTA
y2006,42.37355,-71.058734,0,2026-03-31 12:12:17,3,73901967,111,MBTA
y1946,42.36237,-71.05694,0,2026-03-31 12:12:22,1,73901888,111,MBTA
y1937,42.37615,-71.05575,1,2026-03-31 12:12:23,22,73901796,111,MBTA
y2065,42.353784,-71.138406,0,2026-03-31 12:12:19,18,73870795,64,MBTA
y1998,42.35366,-71.13816,1,2026-03-31 12:12:13,11,73870800,64,MBTA
y1993,42.36557,-71.08166,0,2026-03-31 12:12:16,1,73870787,64,MBTA
y1947,42.36415,-71.08786,1,2026-03-31 12:12:21,28,73870820,64,MBTA
y0783,42.286759,-71.044903,0,2026-03-31 12:12:21,9,74122377,201,MBTA
y1635,42.2926,-71.12147,1,2026-03-31 12:12:21,25,74213579,50,MBTA
y1676,42.30065,-71.1134,1,2026-03-31 12:11:32,1,74213180,42,MBTA
y1643,42.328048,-71.086733,1,2026-03-31 12:12:18,19,74213179,42,MBTA
y2027,42.397147,-71.122993,1,2026-03-31 12:12:20,16,73870318,87,MBTA
y2003,42.400314,-71.125522,0,2026-03-31 12:12:18,21,73870198,87,MBTA
y3135,42.363317,-71.135208,0,2026-03-31 12:12:18,12,73869590,70,MBTA
y2091,42.377796,-71.224911,0,2026-03-31 12:11:53,37,73869587,70,MBTA
y2083,42.36176,-71.10048,0,2026-03-31 12:12:11,1,73869588,70,MBTA
y2069,42.36288,-71.13764,1,2026-03-31 12:12:22,38,73869718,70,MBTA
y2029,42.38732,-71.07268,0,2026-03-31 12:12:22,1,73869567,70,MBTA
y1995,42.37629,-71.23481,1,2026-03-31 12:12:21,12,73869589,70,MBTA
y1956,42.381544,-71.262084,1,2026-03-31 12:12:21,1,73869680,70,MBTA
y3251,42.371838,-71.115058,0,2026-03-31 12:13:24,23,73604104,1,MBTA
y1903,42.32983,-71.084118,0,2026-03-31 12:13:27,1,73604115,1,MBTA
y1875,42.364779,-71.102676,0,2026-03-31 12:13:24,18,73604103,1,MBTA
y1854,42.340989,-71.082522,1,2026-03-31 12:13:27,16,73604080,1,MBTA
y1849,42.32985,-71.08406,0,2026-03-31 12:13:17,1,73604097,1,MBTA
y1829,42.361777,-71.097938,1,2026-03-31 12:13:21,9,73604074,1,MBTA
y1807,42.341691,-71.083114,0,2026-03-31 12:13:24,10,73604099,1,MBTA
y1723,42.367481,-71.107037,1,2026-03-31 12:13:25,5,73604107,1,MBTA
y1902,42.33673,-71.08828,0,2026-03-31 12:13:17,1,73602547,23,MBTA
y1843,42.284651,-71.064185,1,2026-03-31 12:13:25,1,73601359,23,MBTA
y1838,42.28396,-71.06365,1,2026-03-31 12:13:23,1,73601360,23,MBTA
y1830,42.329665,-71.084183,0,2026-03-31 12:13:24,6,73603912,23,MBTA
y1825,42.319163,-71.081453,1,2026-03-31 12:13:26,20,73601353,23,MBTA
y1793,42.30529,-71.08028,1,2026-03-31 12:13:21,12,73601357,23,MBTA
y1786,42.334477,-71.089629,1,2026-03-31 12:13:20,31,73601349,23,MBTA
y1776,42.321471,-71.082041,0,2026-03-31 12:13:22,9,73602551,23,MBTA
y0869,42.303473,-71.078587,0,2026-03-31 12:13:22,19,73602544,23,MBTA
y1269,42.26722,-71.0931,1,2026-03-31 12:13:11,2,73766557,28,MBTA
y1262,42.287976,-71.09029,0,2026-03-31 12:13:26,25,73766502,28,MBTA
y1259,42.274303,-71.093431,1,2026-03-31 12:13:28,5,73766610,28,MBTA
y1258,42.28104,-71.09259,0,2026-03-31 12:13:11,28,73766503,28,MBTA
y1251,42.335373,-71.089955,0,2026-03-31 12:13:27,2,73766490,28,MBTA
y1216,42.321583,-71.081777,1,2026-03-31 12:13:27,27,73766501,28,MBTA
y1210,42.264923,-71.046074,1,2026-03-31 12:13:28,1,73766491,28,MBTA
y1209,42.328731,-71.084695,0,2026-03-31 12:13:26,7,73766492,28,MBTA
y1207,42.329589,-71.083591,1,2026-03-31 12:13:28,31,73766504,28,MBTA
y1201,42.26702,-71.09211,1,2026-03-31 12:12:33,1,73766529,28,MBTA
y1268,42.31343,-71.114124,0,2026-03-31 12:13:25,20,73767266,39,MBTA
y1263,42.314493,-71.114068,0,2026-03-31 12:13:30,20,73767262,39,MBTA
y1257,42.347546,-71.074303,0,2026-03-31 12:13:26,1,73767394,39,MBTA
y1254,42.338573,-71.09329,1,2026-03-31 12:13:20,19,73767348,39,MBTA
y1252,42.340607,-71.070876,0,2026-03-31 12:13:28,1,73767362,39,MBTA
y1250,42.312941,-71.114088,1,2026-03-31 12:13:25,6,73767291,39,MBTA
y1219,42.349483,-71.074693,1,2026-03-31 12:13:20,26,73767356,39,MBTA
y1206,42.335518,-71.101477,0,2026-03-31 12:13:27,10,73767263,39,MBTA
y3293,42.352415,-71.140465,1,2026-03-31 12:13:29,22,73584531,57,MBTA
y3281,42.352468,-71.175437,1,2026-03-31 12:13:25,10,73584532,57,MBTA
y3276,42.363309,-71.185669,1,2026-03-31 12:13:24,1,73584823,57,MBTA
y3259,42.3515510559082,-71.11805725097656,0,2026-03-31 12:13:25,7,73584588,57,MBTA
y3256,42.34896,-71.09562,0,2026-03-31 12:13:08,1,73584592,57,MBTA
y3241,42.34903335571289,-71.09527587890625,0,2026-03-31 12:13:27,1,73584590,57,MBTA
y3225,42.350201,-71.109625,1,2026-03-31 12:13:28,30,73584529,57,MBTA
y3223,42.350337,-71.171278,0,2026-03-31 12:13:28,24,73584583,57,MBTA
y3204,42.349159240722656,-71.15312194824219,0,2026-03-31 12:13:26,18,73584587,57,MBTA
y3203,42.34083,-71.06395,0,2026-03-31 12:13:20,1,73584591,57,MBTA
y3299,42.341686,-71.121036,0,2026-03-31 12:13:08,17,73583858,66,MBTA
y3278,42.332048,-71.113207,0,2026-03-31 12:13:27,12,73583859,66,MBTA
y3275,42.333552,-71.118843,1,2026-03-31 12:13:25,23,73583976,66,MBTA
y3273,42.333222,-71.108071,1,2026-03-31 12:13:28,27,73583977,66,MBTA
y3252,42.329261779785156,-71.08544921875,0,2026-03-31 12:13:23,2,73583864,66,MBTA
y3244,42.376991271972656,-71.1224136352539,1,2026-03-31 12:13:18,1,73584833,66,MBTA
y3243,42.377376556396484,-71.12003326416016,1,2026-03-31 12:13:23,1,73583981,66,MBTA
y3234,42.369605,-71.122585,1,2026-03-31 12:13:29,4,73583979,66,MBTA
y3229,42.333936,-71.10432,1,2026-03-31 12:13:29,28,73583980,66,MBTA
y3227,42.353443,-71.136596,1,2026-03-31 12:13:27,14,73583982,66,MBTA
y3217,42.37535,-71.11931,1,2026-03-31 12:12:39,1,73584842,66,MBTA
y3209,42.348243,-71.129345,0,2026-03-31 12:13:24,20,73583855,66,MBTA
y2100,42.405231,-71.029938,0,2026-03-31 12:13:29,18,73901927,111,MBTA
y2096,42.36659,-71.05848,0,2026-03-31 12:13:22,3,73901702,111,MBTA
y2086,42.41568,-71.03295,1,2026-03-31 12:13:10,1,73901663,111,MBTA
y2082,42.41566,-71.0328,1,2026-03-31 12:13:11,1,73901668,111,MBTA
y2080,42.401005,-71.034021,1,2026-03-31 12:13:27,14,73901666,111,MBTA
y2034,42.3652,-71.058434,1,2026-03-31 12:13:30,22,73901696,111,MBTA
y2006,42.383312,-71.049012,0,2026-03-31 12:13:22,3,73901967,111,MBTA
y1946,42.36237,-71.05694,0,2026-03-31 12:13:22,1,73901888,111,MBTA
y1937,42.37216,-71.064908,1,2026-03-31 12:13:27,22,73901796,111,MBTA
y2065,42.35559,-71.138606,0,2026-03-31 12:13:28,19,73870795,64,MBTA
y2013,42.384559,-71.073822,0,2026-03-31 12:13:27,1,73870816,64,MBTA
y1998,42.354112,-71.136081,1,2026-03-31 12:13:22,12,73870800,64,MBTA
y1993,42.363446,-71.083633,0,2026-03-31 12:13:27,1,73870787,64,MBTA
y1947,42.363325,-71.08649,1,2026-03-31 12:13:28,28,73870820,64,MBTA
y0783,42.286395,-71.04403,0,2026-03-31 12:13:21,9,74122377,201,MBTA
y1635,42.29375,-71.12029,1,2026-03-31 12:13:21,26,74213579,50,MBTA
y1676,42.30063,-71.11341,1,2026-03-31 12:12:32,1,74213180,42,MBTA
y1643,42.32872,-71.08557,1,2026-03-31 12:13:18,20,74213179,42,MBTA
y2027,42.395273,-71.12176,1,2026-03-31 12:13:25,17,73870318,87,MBTA
y2003,42.403454,-71.12729,0,2026-03-31 12:13:26,22,73870198,87,MBTA
y3135,42.362942,-71.137176,0,2026-03-31 12:13:23,13,73869590,70,MBTA
y2091,42.377615,-71.227215,0,2026-03-31 12:13:26,37,73869587,70,MBTA
y2083,42.363849,-71.102711,0,2026-03-31 12:13:29,2,73869588,70,MBTA
y2069,42.363357,-71.134186,1,2026-03-31 12:13:26,39,73869718,70,MBTA
y2029,42.384191,-71.073932,0,2026-03-31 12:13:31,1,73869567,70,MBTA
y1995,42.376867,-71.232101,1,2026-03-31 12:13:29,13,73869589,70,MBTA
y1956,42.38144,-71.26199,1,2026-03-31 12:13:15,1,73869680,70,MBTA
y3251,42.37284,-71.1169,0,2026-03-31 12:14:30,24,73604104,1,MBTA
y1903,42.329838,-71.083451,0,2026-03-31 12:14:22,1,73604115,1,MBTA
y1875,42.365245,-71.103451,0,2026-03-31 12:14:24,18,73604103,1,MBTA
y1854,42.339437,-71.080546,1,2026-03-31 12:14:34,16,73604080,1,MBTA
y1849,42.32985,-71.08406,0,2026-03-31 12:14:18,1,73604097,1,MBTA
y1829,42.36083,-71.09601,1,2026-03-31 12:14:31,9,73604074,1,MBTA
y1807,42.34226,-71.084577,0,2026-03-31 12:14:29,11,73604099,1,MBTA
y1723,42.366705,-71.105827,1,2026-03-31 12:14:31,6,73604107,1,MBTA
y1902,42.33687,-71.08868,0,2026-03-31 12:14:17,1,73602547,23,MBTA
y1843,42.28528,-71.06442,1,2026-03-31 12:14:22,2,73601359,23,MBTA
y1838,42.28396,-71.06367,1,2026-03-31 12:14:23,1,73601360,23,MBTA
y1830,42.32954,-71.08463,0,2026-03-31 12:14:28,7,73603912,23,MBTA
y1825,42.32148,-71.08178,1,2026-03-31 12:14:27,21,73601353,23,MBTA
y1793,42.306693,-71.081934,1,2026-03-31 12:14:33,13,73601357,23,MBTA
y1786,42.336497,-71.089998,0,2026-03-31 12:14:33,1,73602555,23,MBTA
y1776,42.318728,-71.081775,0,2026-03-31 12:14:32,11,73602551,23,MBTA
y0869,42.300847,-71.076079,0,2026-03-31 12:14:32,20,73602544,23,MBTA
y1269,42.268476,-71.093658,1,2026-03-31 12:14:31,2,73766557,28,MBTA
y1262,42.286102,-71.090884,0,2026-03-31 12:14:24,26,73766502,28,MBTA
y1259,42.277435,-71.093321,1,2026-03-31 12:14:21,6,73766610,28,MBTA
y1258,42.2786,-71.0934,0,2026-03-31 12:14:26,29,73766503,28,MBTA
y1251,42.333617,-71.090552,0,2026-03-31 12:14:34,2,73766490,28,MBTA
y1216,42.324184,-71.082671,1,2026-03-31 12:14:30,28,73766501,28,MBTA
y1210,42.260296,-71.047697,1,2026-03-31 12:14:33,1,73766491,28,MBTA
y1209,42.328639,-71.083733,0,2026-03-31 12:13:51,7,73766492,28,MBTA
y1207,42.329121,-71.08426,1,2026-03-31 12:14:33,32,73766504,28,MBTA
y1201,42.267002,-71.092154,1,2026-03-31 12:14:08,1,73766529,28,MBTA
y1268,42.311517,-71.11466,0,2026-03-31 12:14:28,21,73767266,39,MBTA
y1263,42.31353,-71.1141,0,2026-03-31 12:14:27,20,73767262,39,MBTA
y1257,42.34773,-71.07433,0,2026-03-31 12:14:19,1,73767394,39,MBTA
y1254,42.339445,-71.090766,1,2026-03-31 12:14:34,20,73767348,39,MBTA
y1252,42.342353,-71.073319,0,2026-03-31 12:14:35,1,73767362,39,MBTA
y1250,42.315168,-71.114063,1,2026-03-31 12:14:32,6,73767291,39,MBTA
y1219,42.347631,-71.073947,1,2026-03-31 12:14:30,26,73767356,39,MBTA
y1206,42.334356,-71.104602,0,2026-03-31 12:14:34,11,73767263,39,MBTA
y3293,42.353461,-71.137599,1,2026-03-31 12:14:33,24,73584531,57,MBTA
y3281,42.35078430175781,-71.17227172851562,1,2026-03-31 12:14:32,11,73584532,57,MBTA
y3276,42.36088180541992,-71.18562316894531,1,2026-03-31 12:14:28,2,73584823,57,MBTA
y3259,42.35197830200195,-71.12159729003906,0,2026-03-31 12:14:35,7,73584588,57,MBTA
y3256,42.34896,-71.09562,0,2026-03-31 12:14:09,1,73584592,57,MBTA
y3241,42.349028,-71.097866,0,2026-03-31 12:14:37,2,73584590,57,MBTA
y3225,42.349797,-71.106418,1,2026-03-31 12:14:31,31,73584529,57,MBTA
y3223,42.352499,-71.17581,0,2026-03-31 12:14:33,26,73584583,57,MBTA
y3204,42.349075,-71.155708,0,2026-03-31 12:14:33,19,73584587,57,MBTA
y3203,42.3409309387207,-71.06396484375,0,2026-03-31 12:14:29,1,73584591,57,MBTA
y3299,42.343326568603516,-71.1231689453125,0,2026-03-31 12:14:28,18,73583858,66,MBTA
y3278,42.331816,-71.116767,0,2026-03-31 12:14:30,13,73583859,66,MBTA
y3275,42.33228,-71.118323,1,2026-03-31 12:14:34,24,73583976,66,MBTA
y3273,42.333851,-71.105486,1,2026-03-31 12:14:32,28,73583977,66,MBTA
y3252,42.330795,-71.088431,0,2026-03-31 12:14:36,3,73583864,66,MBTA
y3244,42.37736511230469,-71.12271118164062,1,2026-03-31 12:14:26,1,73584833,66,MBTA
y3243,42.37730407714844,-71.12007141113281,1,2026-03-31 12:14:33,1,73583981,66,MBTA
y3234,42.366038,-71.125909,1,2026-03-31 12:14:32,5,73583979,66,MBTA
y3229,42.333702087402344,-71.10366821289062,1,2026-03-31 12:14:28,28,73583980,66,MBTA
y3227,42.35332,-71.13476,1,2026-03-31 12:14:34,14,73583982,66,MBTA
y3220,42.32909393310547,-71.08412170410156,0,2026-03-31 12:14:28,1,73584845,66,MBTA
y3219,42.34081,-71.06397,0,2026-03-31 12:14:10,1,73583857,66,MBTA
y3217,42.37535,-71.11931,1,2026-03-31 12:13:39,1,73584842,66,MBTA
